,ID,Customer_ID,Month,Name,Age,SSN,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Credit_Score
20029,0x1d270,CUS_0x8ff4,March,,16,276-17-4296,Developer,33515.8_,2628.9833333333336,8,9,30,6_,"Not Specified, Credit-Builder Loan, Home Equity Loan, Not Specified, Student Loan, and Payday Loan",56,17,6.6,14.0,Bad,1883.15,26.3375996177951,7 Years and 10 Months,NM,91.66449551381868,70.54676367143635,Low_spent_Medium_value_payments,380.6870741480784,Poor
20030,0x1f4e4,CUS_0xb2a1,March,,22,007-64-5386,Developer,14006.745,1017.22875,6,4,7,7,"Not Specified, Credit-Builder Loan, Home Equity Loan, Not Specified, Not Specified, Not Specified, and Mortgage Loan",19,9,11.06,4.0,Standard,1347.31,24.16348328959015,17 Years and 5 Months,Yes,64.2366789766586,29.202161720530356,Low_spent_Medium_value_payments,288.28403430281105,Standard
20031,0x16fd5,CUS_0x3507,August,Andya,20,242-39-1615,Engineer,59459.06999999999,4502.973455381875,6,10,17,4,"Payday Loan, Personal Loan, Personal Loan, and Credit-Builder Loan",40,15,11.19,11.0,Standard,1736.21,30.09326815089104,,NM,734.8485130956094,,Low_spent_Large_value_payments,130.61737566945342,Good
20032,0xe900,CUS_0x54bd,March,Nick Edwardsv,26,389-25-0255,Journalist,167753.52,,3,3,12,3,"Personal Loan, Not Specified, and Mortgage Loan",7,6,5.62,2.0,Good,1079.59,28.761890179221176,28 Years and 10 Months,No,257.3157897989022,554.5806594814429,Low_spent_Medium_value_payments,871.6495507196548,Good
20033,0x1cdfd,CUS_0x6e49,April,Farah Masterf,28,#F%$D@*&8,_______,15855.34,1198.2783333333334,7,7,15,7,"Home Equity Loan, Student Loan, Student Loan, Debt Consolidation Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Auto Loan",9,23,10.31,6.0,Standard,1332.7,29.405711942195055,10 Years and 4 Months,Yes,60.21398982535512,72.22108638430495,Low_spent_Medium_value_payments,267.39275712367333,Poor
20034,0x5245,CUS_0x28ec,August,Michael Roddyt,33_,901-01-4028,Musician,48121.32_,4253.1100000000015,6,9,29,2,"Debt Consolidation Loan, and Mortgage Loan",21,17,9.13,17.0,_,1896.8,35.6073551830636,,Yes,58.0748298805708,63.30279796741978,!@9#%8,553.9333721520095,Poor
20035,0x17864,CUS_0xab37,March,Tarmo Virkip,8394,619-06-3124,Lawyer,70956.8_,6064.0666666666675,6,6,32,6,"Personal Loan, Student Loan, Student Loan, Home Equity Loan, Credit-Builder Loan, and Not Specified",54,25,22.56,11.0,Bad,2503.49,31.865653911049773,6 Years and 10 Months,Yes,271.60392872706814,227.32896175478857,Low_spent_Medium_value_payments,387.47377618480994,Poor
20036,0xa2b0,CUS_0x31ef,March,Carolinei,21,044-22-3761,Writer,8255.925,831.99375,9,5,15,-100,"Auto Loan, Mortgage Loan, Debt Consolidation Loan, Auto Loan, and Student Loan",45,19,18.84,11.0,Standard,2619.81,38.30114398299701,17 Years and 7 Months,Yes,63790.0,25.41733453653332,High_spent_Medium_value_payments,276.7783081801398,Poor
20037,0x212b2,CUS_0x2bd2,January,ing Xiaoyio,48,629-39-0007,Manager,38155.64,2933.6366666666668,3,4,5,1,Home Equity Loan,12,1,1.63,2.0,Good,129.15,32.58793672983647,33 Years and 1 Months,NM,23.213419478153877,113.99581201038026,Low_spent_Large_value_payments,426.1544351781325,Standard
20038,0x11f05,CUS_0x5128,August,Moonz,14,273-66-6843,Entrepreneur,36471.78,,4,4,9,4,"Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Debt Consolidation Loan",24,12,11.87,8.0,_,514.68,36.02524741114949,24 Years and 10 Months,Yes,87.0526891829667,120.71469705495848,High_spent_Medium_value_payments,354.2641137620749,Standard
20039,0x2034a,CUS_0x58a3,May,Sam Cagek,30,806-40-7521,Developer,21526.91_,1540.9091666666666,6,6,19,2,"Auto Loan, and Credit-Builder Loan",19,20,19.28,10.0,Standard,261.14,32.337658987148586,17 Years and 0 Months,Yes,20.92322689362099,156.82694031812568,!@9#%8,266.34074945492,Standard
20040,0x1c19f,CUS_0x108a,June,Silvial,38,394-00-8142,Journalist,36982.36,2554.813823273585,7,9,21,9,"Student Loan, Student Loan, Credit-Builder Loan, Home Equity Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Student Loan, and Personal Loan",20,15,24.61,15.0,Bad,4882.12,25.342859614870783,7 Years and 7 Months,NM,454.41955211428353,79.1850149500272,High_spent_Medium_value_payments,251.33127632877037,Good
20041,0x1dec3,CUS_0x62cf,February,Tomd,43,619-24-8737,_______,19399.32,1680.61,10,7,27,7,"Debt Consolidation Loan, Personal Loan, Personal Loan, Payday Loan, Student Loan, Personal Loan, and Debt Consolidation Loan",44,,6.04,10.0,_,2443.94,22.316664536130983,11 Years and 3 Months,Yes,98.0477170097603,,!@9#%8,266.2158229379203,Poor
20042,0x244a3,CUS_0x8cce,June,Deutschp,36,085-98-2156,Teacher,29969.66,2418.471666666667,8,6,18,1,Auto Loan,24,16,11.97,5.0,Standard,157.07,28.116445662356423,22 Years and 7 Months,NM,14.380461753694744,51.66662723909462,!@9#%8,425.80007767387735,Standard
20043,0x15bb7,CUS_0xa47e,June,Leforty,18,852-55-6398,Architect,37024.7,3179.3916666666664,8,7,25,5,"Not Specified, Credit-Builder Loan, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",16,25,0.82,10.0,Bad,2258.3,33.878406831257685,9 Years and 9 Months,Yes,114.54238301690208,58.88914015647595,High_spent_Medium_value_payments,394.50764349328864,Standard
20044,0x2183e,CUS_0x1f2f,May,Wheatleyv,30,926-54-3940,Teacher,24821.36,2106.4466666666667,5,5,7,0,,6,20,2.25,,Standard,298.88,35.788648557909866,32 Years and 11 Months,NM,0.0,219.0698151056709,Low_spent_Small_value_payments,281.57485156099574,Good
20045,0x24016,CUS_0x84df,May,Conor Humphriesf,37,362-28-3210,Media_Manager,45595.08,3543.59,9,11,27,6,"Credit-Builder Loan, Auto Loan, Home Equity Loan, Mortgage Loan, Home Equity Loan, and Credit-Builder Loan",66,23,26.28,8.0,Bad,2723.1,23.89011026670415,14 Years and 2 Months,Yes,137.58394862236014,44.75189541707026,High_spent_Large_value_payments,412.0231559605696,Poor
20046,0x10371,CUS_0x4a2b,April,Scottx,-500,226-58-1620,Journalist,31230.98,2809.5816666666665,6,4,13,3,"Payday Loan, Auto Loan, and Payday Loan",6,10,9.71,8.0,Standard,696.43,27.166518435937142,7 Years and 8 Months,Yes,67.11533197678743,275.46711175628997,Low_spent_Small_value_payments,228.37572293358926,Poor
20047,0x20116,CUS_0x5b9c,May,Andreac,37,212-61-0276,Manager,35862.37,3172.5308333333337,4,2,7,2,"Personal Loan, and Personal Loan",1,4,7.74,4.0,Good,546.87,27.966797523694677,16 Years and 8 Months,No,51.64576548301262,21.38091449690023,High_spent_Large_value_payments,484.22640335342055,Standard
20048,0x22be0,CUS_0x14c1,March,Denny Thomasz,37,695-59-2005,Media_Manager,130220.08,11141.673333333334,6,3,14,3,"Home Equity Loan, Personal Loan, and Debt Consolidation Loan",27,14,2.17,0.0,Standard,410.1,28.7233745304228,29 Years and 6 Months,Yes,245.9244924642511,119.49362278730095,High_spent_Large_value_payments,988.7492180817816,Standard
20049,0x9ace,CUS_0xc4bd,January,Sinead Cruisem,31,740-66-1214,Accountant,15289.33,1417.1108333333334,8,6,12,-100,"Credit-Builder Loan, Debt Consolidation Loan, Home Equity Loan, Auto Loan, Payday Loan, Personal Loan, and Home Equity Loan",15,18,15.29,1950.0,Standard,12.9,26.21783400453044,7 Years and 3 Months,Yes,44.72054752094138,81.67573710286453,Low_spent_Medium_value_payments,295.31479870952734,Standard
20050,0x39df,CUS_0x45f8,February,,55,137-75-8833,Musician,30594.51_,2429.5425,3,3,20,3,"Mortgage Loan, Payday Loan, and Debt Consolidation Loan",28,20,8.57,3.0,Standard,1277.91,28.387168188052023,31 Years and 11 Months,No,64.91936302916724,86.70070050354956,High_spent_Small_value_payments,351.3341864672832,Standard
20051,0x23202,CUS_0x94ee,January,Kanekor,41,947-09-6151,Architect,42755.64,3471.97,7,8,15,-100,"Credit-Builder Loan, Auto Loan, Credit-Builder Loan, Debt Consolidation Loan, Student Loan, and Debt Consolidation Loan",54,18,5.01,12.0,Bad,1486.46,26.957721908563265,6 Years and 8 Months,NM,157.93652676401487,210.83204972351226,!@9#%8,238.42842351247285,Poor
20052,0xc741,CUS_0x8894,April,Wachtels,32,347-33-6352,Manager,18976.46,,8,7,22,7,"Auto Loan, Not Specified, Home Equity Loan, Mortgage Loan, Auto Loan, Auto Loan, and Debt Consolidation Loan",59,15,27.54,10.0,Bad,4538.03,31.30381317778697,1 Years and 7 Months,Yes,60.382666733697455,98.42713888632177,Low_spent_Large_value_payments,259.32736104664747,Standard
20053,0x6ef1,CUS_0x6673,April,Lesley Wroughtonv,31,959-24-9730,Entrepreneur,59050.48,5018.873333333334,8,8,28,9,"Home Equity Loan, Not Specified, Student Loan, Mortgage Loan, Payday Loan, Student Loan, Student Loan, Mortgage Loan, and Student Loan",56,22,19.29,10.0,Bad,4283.98,30.65767739604748,2 Years and 2 Months,Yes,339.4953287455546,110.4155416080664,High_spent_Medium_value_payments,301.9764629797124,Standard
20054,0x16002,CUS_0x440f,January,Leikaf,22_,#F%$D@*&8,Journalist,18207.375,1602.28125,0,3,556,3,"Credit-Builder Loan, Debt Consolidation Loan, and Student Loan",13,8,-1.2000000000000002,1.0,Good,589.65,34.172747528058274,22 Years and 10 Months,No,35.11545668796032,51.53158620992199,High_spent_Medium_value_payments,323.5810821021177,Good
20055,0x146e8,CUS_0x3e62,July,Winfreyo,6652,102-37-1443,Developer,16921.67_,1456.1391666666666,9,10,32,2,"Mortgage Loan, and Auto Loan",50,15,18.94,11.0,Bad,2229.59,23.88887507050568,6 Years and 7 Months,Yes,25.16045757804855,124.23070020074283,Low_spent_Small_value_payments,286.22275888787533,Poor
20056,0x19f15,CUS_0x2fb1,August,Anahi Ramaq,24,620-09-6549,Journalist,105151.32,8861.61,6,3,11,0,,20,15,8.78,9.0,Standard,689.43,31.137522082460656,31 Years and 5 Months,Yes,0.0,582.7565775378323,Low_spent_Small_value_payments,593.4044224621678,Standard
20057,0x1cd95,CUS_0x778e,August,Leahw,29,943-65-1465,Lawyer,40317.5,3140.791666666666,7,6,28,8,"Personal Loan, Mortgage Loan, Not Specified, Personal Loan, Not Specified, Mortgage Loan, Not Specified, and Personal Loan",40,20,24.82,15.0,Bad,4073.71,38.45028047076584,5 Years and 2 Months,Yes,187.14640870306076,133.47579199513606,High_spent_Medium_value_payments,243.45696596846986,Standard
20058,0xf0e4,CUS_0xb213,July,Jennifer Clarkp,24,359-92-4028,Manager,42921.75,3304.807426870326,2,4,4,-100,"Home Equity Loan, Student Loan, Personal Loan, and Auto Loan",17,12,8.87,0.0,Good,214.11,35.56526961920795,,No,203.5509381181173,61.21310473830267,High_spent_Small_value_payments,409.3222802732545,Poor
20059,0x213e5,CUS_0x6cb9,August,Skariachanv,54,054-55-2967,Scientist,11244.63,578.6241533144276,3,3,20,4,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, and Personal Loan",24,,18.34,4.0,Standard,94.17,23.72964772911921,20 Years and 8 Months,Yes,123.06463847015196,20.43965565865139,Low_spent_Medium_value_payments,291.62930255676895,Standard
20060,0xda25,CUS_0x2507,April,Padraicw,30,772-09-2038,Architect,12186.425,991.5354166666666,6,5,8,1,Personal Loan,25,23,8.95,6.0,Good,176.84,37.441784129448685,18 Years and 2 Months,NM,9.584437904114782,23.357363300623035,High_spent_Small_value_payments,326.2117404619288,Good
20061,0x1a589,CUS_0x9ea6,April,Arup Roychoudhuryz,25,611-12-6793,Teacher,49650.36_,,7,11,26,6,"Not Specified, Personal Loan, Credit-Builder Loan, Student Loan, Not Specified, and Home Equity Loan",31,10,14.53,,Standard,1826.54,32.423649544806466,,Yes,194.312440762342,161.69607906742232,High_spent_Medium_value_payments,293.54448017023566,Poor
20062,0x18bf5,CUS_0x15f2,August,,32,708-00-6661,Teacher,15566.55,1202.2125,8,8,28,5,"Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Auto Loan, and Home Equity Loan",57,,18.13,8.0,_,3412.46,40.25986969979582,12 Years and 11 Months,NM,45.14911927729007,101.05125817935593,Low_spent_Small_value_payments,264.020872543354,Poor
20063,0xa040,CUS_0x1329,March,Richarda,50,525-33-6734,Entrepreneur,160573.56,,1,2,8,1_,Mortgage Loan,11,6,9.01,4.0,_,551.26,41.1896466811181,19 Years and 5 Months,No,121.17893736436994,674.7127369379439,Low_spent_Medium_value_payments,813.4213256976863,Good
20064,0x13c20,CUS_0xc5ea,July,Luciana Lopezv,27,596-35-4652,Writer,21301.19,1372.4249013263498,0,1077,9,0,,0,11,11.45,6.0,Good,1496.62,27.94195795243052,30 Years and 10 Months,No,253.67426534031685,77.77994880893611,Low_spent_Small_value_payments,374.82996785773054,Good
20065,0x172f6,CUS_0x8081,May,,32,171-65-5297,_______,50253.0,4356.75,3,4,18,1,Mortgage Loan,16,18,14.84,0.0,Standard,1017.21,35.61344252893539,17 Years and 11 Months,Yes,27.965428337531232,134.712090133827,Low_spent_Medium_value_payments,552.9974815286416,Poor
20066,0xa2cc,CUS_0xb3f4,July,Alwyn Scottj,26,553-09-5457,Entrepreneur,59534.16,5159.18,5,7,20,3,"Mortgage Loan, Student Loan, and Student Loan",22,16,14.64,6.0,Standard,1350.67,36.0851733379245,10 Years and 7 Months,Yes,143.18346009489682,677.8218276530316,Low_spent_Small_value_payments,,Standard
20067,0x5833,CUS_0x15a4,February,Madeline Chamberss,21,208-96-4573,Engineer,15652.99,,1,5,5,1,Credit-Builder Loan,10,5,-1.1399999999999997,2.0,_,37.63,29.9380840367372,29 Years and 11 Months,No,10.822469005905187,114.88148278155607,Low_spent_Medium_value_payments,286.13763154587207,Standard
20068,0x1c9d5,CUS_0x4f2f,August,,21,642-18-2647,Engineer,49596.42,4334.035,6,9,24,7,"Payday Loan, Personal Loan, Home Equity Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Credit-Builder Loan",21,,_,14.0,Bad,3254.22,26.972887276490734,8 Years and 6 Months,Yes,193.8386650696644,55.70892053568165,High_spent_Medium_value_payments,433.855914394654,Good
20069,0x1214f,CUS_0x504f,June,Guptap,30,235-75-1663,Media_Manager,15548.34_,1291.695,7,10,33,5,"Payday Loan, Debt Consolidation Loan, Not Specified, Mortgage Loan, and Personal Loan",35,25,15.71,11.0,Bad,1398.98,34.15257824897082,17 Years and 8 Months,Yes,58.15498589550572,88.0030775846398,Low_spent_Small_value_payments,273.0114365198545,Poor
20070,0x1daba,CUS_0x5ff9,January,Carewc,20,455-98-9966,Doctor,85481.48,7128.456666666666,6,5,15,0_,,8,,0.08999999999999986,1.0,Standard,889.35,35.64180584407895,,NM,0.0,224.4020575330511,High_spent_Small_value_payments,748.4436091336156,Standard
20071,0x138a4,CUS_0x30f8,March,Jonathany,49,894-72-5781,Writer,35139.27,2917.2725,1,5,8,3,"Not Specified, Debt Consolidation Loan, and Not Specified",6,2,1.19,2.0,Good,978.09,32.368346438045,29 Years and 0 Months,No,62516.0,34.999964119798456,!@9#%8,429.86969592505034,Good
20072,0x257aa,CUS_0x9038,May,Annab,53,457-44-5854,Engineer,33132.94,2478.078333333333,6,6,8,3,"Credit-Builder Loan, Credit-Builder Loan, and Mortgage Loan",23,13,0.61,2.0,Standard,795.69,36.95631677904335,,NM,81.78093560227401,152.34419440856476,!@9#%8,273.6827033224946,Standard
20073,0x23e64,CUS_0xcc4,March,Luke Bakerq,37,794-41-6711,Engineer,82240.98,6116.362097930655,3,5,3,1,Home Equity Loan,9,3,10.9,1.0,Good,624.62,33.07853286240443,24 Years and 9 Months,No,928.2537831419372,610.5236392387146,Low_spent_Large_value_payments,301.0169796886927,Standard
20074,0x23d2b,CUS_0x1ca9,February,David Ingramd,30,044-46-7121,Manager,128585.52,10674.46,4,4,7,1,Student Loan,22,10,7.32,6.0,_,1000.37,44.30364403678104,21 Years and 6 Months,No,73.48567886971293,203.70236434935424,High_spent_Large_value_payments,1030.2579567809328,Standard
20075,0x2342f,CUS_0x32a1,June,,55,542-03-2848,Engineer,11249.15,984.4291666666668,3,3,12,1,Payday Loan,15,10,10.02,4.0,_,612.08,30.71131238786693,,No,8.092134624217511,58.89453716376804,Low_spent_Large_value_payments,301.4562448786811,Good
20076,0x15dad,CUS_0x659,April,aranio,-500,557-06-1117,Doctor,16133.43,1283.4525,6,7,16,2,"Personal Loan, and Credit-Builder Loan",43,23,12.64,11.0,Bad,1494.81,35.69999252893286,11 Years and 7 Months,Yes,24.257117975579465,131.00907118255162,Low_spent_Small_value_payments,263.0790608418689,Poor
20077,0x1752,CUS_0xbffe,January,Dhanya Skariachano,40,#F%$D@*&8,Architect,28572.39,2210.0325,6,3,15,3,"Payday Loan, Not Specified, and Auto Loan",25,12,4.89,0.0,_,400.07,24.422250680362033,30 Years and 3 Months,Yes,69.60292048199007,42.85050714738581,High_spent_Large_value_payments,348.54982237062416,Standard
20078,0x13cde,CUS_0x4c6c,May,,19,055-37-7477,Musician,35416.64,3091.3866666666668,8,4,7,1,Payday Loan,25,16,6.18,4.0,Good,671.17,26.44125144409996,16 Years and 9 Months,NM,27.631534608553785,__10000__,High_spent_Small_value_payments,348.3189177615132,Good
20079,0x1a3a8,CUS_0x4ef9,March,Valentinaz,49,925-98-4955,Teacher,17039.415,1616.95125,2,5,4,0,,8,4,3.07,4.0,Good,1373.74,30.83895830365689,,NM,0.0,81.71711805973239,Low_spent_Small_value_payments,369.9780069402676,Poor
20080,0x1a7e2,CUS_0xb6f8,May,Vlastelicag,39,745-72-0120,_______,37045.78_,3267.148333333333,9,9,33,8,"Auto Loan, Debt Consolidation Loan, Not Specified, Credit-Builder Loan, Not Specified, Home Equity Loan, Payday Loan, and Student Loan",58,16,22.35,10.0,_,3462.28,25.08791308972408,1 Years and 1 Months,Yes,243.42919779470984,100.54825851046968,High_spent_Medium_value_payments,232.73737702815384,Standard
20081,0x1b28f,CUS_0x15d9,February,Edwine,34,#F%$D@*&8,Doctor,9643.265,,9,6,17,8,"Auto Loan, Personal Loan, Credit-Builder Loan, Debt Consolidation Loan, Credit-Builder Loan, Student Loan, Student Loan, and Mortgage Loan",36,17,17.95,10.0,Bad,2836.9,25.280909147994784,4 Years and 11 Months,Yes,43.11790278678445,63.60912351820427,Low_spent_Small_value_payments,266.23351536167803,Poor
20082,0x10393,CUS_0x55c7,February,Jonathan Spicerb,31,617-11-1965,_______,33643.54,3048.6283333333336,4,6,20,5,"Mortgage Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, and Credit-Builder Loan",12,17,8.56,8.0,Standard,1300.7,29.57420822024284,15 Years and 5 Months,Yes,70.53606363104981,291.0129310648043,Low_spent_Small_value_payments,233.31383863747917,Standard
20083,0xe7ef,CUS_0xa127,June,Michelet,51,122-29-7699,Media_Manager,31534.94,2426.9116666666664,5,6,1,0,,5,0,5.99,4.0,Good,1258.83,38.866276237968314,29 Years and 8 Months,No,0.0,49.1287093779827,High_spent_Medium_value_payments,443.562457288684,Poor
20084,0x8385,CUS_0x58ba,April,Sara Webbp,25,642-96-2535,_______,57055.95,4817.6625,4,4,9,4_,"Mortgage Loan, Credit-Builder Loan, Payday Loan, and Debt Consolidation Loan",17,18,15.03,7.0,_,470.01,38.30718924160153,8 Years and 0 Months,Yes,174.28633303077572,99.93809337956318,High_spent_Large_value_payments,447.5418235896611,Standard
20085,0x50cb,CUS_0x3434,February,"""Eileen OGrady""t",17,431-10-5110,Teacher,20380.41,1581.3675,7,6,29,4,"Credit-Builder Loan, Payday Loan, Auto Loan, and Credit-Builder Loan",28,,4.2,9.0,Bad,1791.56,33.765699713039275,12 Years and 11 Months,Yes,63.644129351125095,19.161077253764947,High_spent_Large_value_payments,315.33154339511003,Standard
20086,0x9b2e,CUS_0xb903,January,Stefano Bernabein,14,979-13-5480,Lawyer,89869.72,7626.1433333333325,3,7,15,5,"Auto Loan, Home Equity Loan, Home Equity Loan, Not Specified, and Personal Loan",20,19,9.2,5.0,Standard,658.47,37.05170023780097,15 Years and 3 Months,Yes,263.18996252711474,131.95145791061628,High_spent_Medium_value_payments,617.4729128956022,Standard
20087,0x1f566,CUS_0x58ef,January,Mirna Sleimanv,30,259-60-9040,Doctor,57776.52,5080.71,4,4,11,0,,22,8,10.57,0.0,_,189.28,26.134594491161923,31 Years and 3 Months,No,0.0,350.2515872216954,High_spent_Small_value_payments,417.8194127783046,Standard
20088,0x1e7da,CUS_0xbff1,January,David Henryn,49_,809-15-9648,Developer,20817.455,1657.787916666667,5,3,10,4,"Not Specified, Home Equity Loan, Mortgage Loan, and Auto Loan",1,0,1.52,3.0,_,691.9,33.706453025087576,28 Years and 5 Months,No,44.94859543013903,220.15775842693265,Low_spent_Small_value_payments,190.6724378095951,Good
20089,0x73e9,CUS_0x724a,April,Alisterr,30,719-37-1810,Architect,14012.055,1464.67125,4,6,14,3,"Credit-Builder Loan, Mortgage Loan, and Student Loan",30,9,0.8,2402.0,Standard,702.16,35.146483611065996,15 Years and 7 Months,No,29.837981487470213,134.35643927671444,Low_spent_Medium_value_payments,262.2727042358153,Standard
20090,0x25b79,CUS_0x56e5,August,Gregq,24,823-62-0090,Media_Manager,127313.4_,9556.314852204663,5,5,5,1,Personal Loan,13,10_,3.86,2.0,_,1075.47,36.87244513898402,27 Years and 6 Months,No,1179.2539209991462,__10000__,High_spent_Medium_value_payments,781.1940320954112,Standard
20091,0x3dab,CUS_0x329f,February,Edwardj,36,435-99-9088,Journalist,34425.62,2750.8016666666667,7,6,18,3,"Personal Loan, Student Loan, and Payday Loan",26,17,9.99,1.0,Standard,29.9,32.34954487049106,20 Years and 11 Months,NM,56.78964184065633,75.95803092416901,High_spent_Medium_value_payments,392.33249390184136,Standard
20092,0x1cdb9,CUS_0x6484,August,,45,242-85-1671,Accountant,95210.2,7743.1833333333325,6,3,18,1_,Home Equity Loan,28,19,17.02,,Standard,864.35,36.08805362471795,21 Years and 8 Months,Yes,42.53731759222098,517.9214112170563,High_spent_Small_value_payments,473.85960452405607,Standard
